"fid","dim","iid","rep","basic.dim","basic.observations","basic.lower_min","basic.lower_max","basic.upper_min","basic.upper_max","basic.objective_min","basic.objective_max","basic.blocks_min","basic.blocks_max","basic.cells_total","basic.cells_filled","basic.minimize_fun","basic.costs_fun_evals","basic.costs_runtime","ela_distr.skewness","ela_distr.kurtosis","ela_distr.number_of_peaks","ela_distr.costs_fun_evals","ela_distr.costs_runtime","ela_meta.lin_simple.adj_r2","ela_meta.lin_simple.intercept","ela_meta.lin_simple.coef.min","ela_meta.lin_simple.coef.max","ela_meta.lin_simple.coef.max_by_min","ela_meta.lin_w_interact.adj_r2","ela_meta.quad_simple.adj_r2","ela_meta.quad_simple.cond","ela_meta.quad_w_interact.adj_r2","ela_meta.costs_fun_evals","ela_meta.costs_runtime","disp.ratio_mean_02","disp.ratio_mean_05","disp.ratio_mean_10","disp.ratio_mean_25","disp.ratio_median_02","disp.ratio_median_05","disp.ratio_median_10","disp.ratio_median_25","disp.diff_mean_02","disp.diff_mean_05","disp.diff_mean_10","disp.diff_mean_25","disp.diff_median_02","disp.diff_median_05","disp.diff_median_10","disp.diff_median_25","disp.costs_fun_evals","disp.costs_runtime","limo.avg_length.reg","limo.avg_length.norm","limo.length.mean","limo.length.sd","limo.cor.reg","limo.cor.norm","limo.ratio.mean","limo.ratio.sd","limo.sd_ratio.reg","limo.sd_ratio.norm","limo.sd_mean.reg","limo.sd_mean.norm","limo.costs_fun_evals","limo.costs_runtime","nbc.nn_nb.sd_ratio","nbc.nn_nb.mean_ratio","nbc.nn_nb.cor","nbc.dist_ratio.coeff_var","nbc.nb_fitness.cor","nbc.costs_fun_evals","nbc.costs_runtime","pca.expl_var.cov_x","pca.expl_var.cor_x","pca.expl_var.cov_init","pca.expl_var.cor_init","pca.expl_var_PC1.cov_x","pca.expl_var_PC1.cor_x","pca.expl_var_PC1.cov_init","pca.expl_var_PC1.cor_init","pca.costs_fun_evals","pca.costs_runtime","ic.h.max","ic.eps.s","ic.eps.max","ic.eps.ratio","ic.m0","ic.costs_fun_evals","ic.costs_runtime"
1,2,2,1,2,100,-5,-5,5,5,394.576082288836,512.027926743649,1,1,1,1,TRUE,0,0,0.475978937599881,-0.603286158884387,3,0,0.0300000000000002,0.877105378956156,434.707963509816,5.61003244560012,7.64404202777426,1.36256645605845,0.875934718924212,1,1,1,0,0,0.195110281842788,0.259823677549976,0.324135008649568,0.487718168756926,0.198741039078896,0.238874274603024,0.29831639754943,0.477922083295264,-4.23961124452446,-3.89874511849206,-3.55999679517591,-2.69835203893051,-4.14338372054286,-3.93585107150736,-3.62847039117461,-2.69971288488633,0,0.00999999999999979,9.48176368420271,1,9.48176368420271,NA,NA,NA,1.36256645605845,NA,NA,NA,NA,NA,0,0,0.979674020028801,0.902301988332054,0.656227210568816,0.153459529159339,-0.257574614917127,0,0.0200000000000005,1,1,0.333333333333333,0.666666666666667,0.514403217155497,0.514397750633111,0.989760277125928,0.655123612209377,0,0.00999999999999979,0.722884932964426,1.32632632632633,3.51192753045073,0.805805805805806,0.36734693877551,0,0.85
1,2,2,2,2,100,-5,-5,5,5,394.667475174073,525.787643546619,1,1,1,1,TRUE,0,0,0.636952602083952,-0.148402548145589,1,0,0.0300000000000002,0.865695844274648,434.692714937192,5.97762826213253,7.74040944284726,1.29489642102399,0.865720175991038,1,1,1,0,0,0.18692476592059,0.239903860476482,0.310370941668082,0.490824068678601,0.190319904531739,0.208442544607253,0.30244113254394,0.477322112191025,-4.27513775276844,-3.9965744442945,-3.62605955649239,-2.67723963977058,-4.18133994706146,-4.08775123305196,-3.60232488639127,-2.69920669159768,0,0,9.77987617422453,1,9.77987617422453,NA,NA,NA,1.29489642102399,NA,NA,NA,NA,NA,0,0,1.02740151383549,0.912579222201227,0.681233179170827,0.153093718494568,-0.307633378946758,0,0.0100000000000007,1,1,0.333333333333333,0.666666666666667,0.524980097090179,0.524956741761399,0.989008267044155,0.628795946046442,0,0,0.729762117751238,1.28628628628629,6.39448842855694,0.885885885885886,0.295918367346939,0,0.84
1,2,2,3,2,100,-5,-5,5,5,394.784386361881,514.576442936523,1,1,1,1,TRUE,0,0,0.612517392435919,-0.374700445916349,3,0,0.0300000000000002,0.886455860036897,434.754243552699,5.92748674437713,7.72891987684192,1.30391179434921,0.885824415511304,1,1,1,0,0,0.159514032014064,0.231804675601742,0.309000126191344,0.489685689407211,0.161834658399932,0.231677654215275,0.298734983445912,0.477542942358901,-4.43432523511742,-4.05292657132785,-3.64565060525073,-2.69237049932643,-4.35867143172499,-3.99547021657419,-3.64675517110669,-2.71690863176961,0,0.00999999999999979,9.7401900170073,1,9.7401900170073,NA,NA,NA,1.30391179434921,NA,NA,NA,NA,NA,0,0,0.888680033193126,0.896498727145237,0.618502289102697,0.155511822343153,-0.24817820057633,0,0.0200000000000005,1,1,0.333333333333333,0.666666666666667,0.525885494690782,0.525837397258767,0.990642820655271,0.664093663143864,0,0,0.708720821963848,1.26626626626627,5.69995077890631,0.905905905905906,0.346938775510204,0,0.81
1,2,2,4,2,100,-5,-5,5,5,394.936882951301,514.404503043127,1,1,1,1,TRUE,0,0,0.41946496380063,-0.685694770079822,2,0,0.0299999999999994,0.878687632661505,434.67506505897,5.52598735821072,7.6760240993196,1.38907739047109,0.877324110122604,1,1,1,0,0,0.189123571689887,0.301627262391433,0.363072749372879,0.526850992117384,0.190764142310321,0.313874708952284,0.355263110600067,0.511710435549658,-4.26964699313753,-3.677261978664,-3.35372249771133,-2.49135277371686,-4.22436396307235,-3.58170356159129,-3.36564829074699,-2.54896371682941,0,0.0199999999999996,9.45821771035325,1,9.45821771035325,NA,NA,NA,1.38907739047109,NA,NA,NA,NA,NA,0,0,0.912440251394291,0.911956709277232,0.660827448859766,0.139430522680378,-0.254925910733986,0,0.0100000000000007,1,1,0.333333333333333,0.666666666666667,0.510565428167483,0.510467707497049,0.988793548048871,0.640077198914213,0,0.0199999999999996,0.704890809282643,1.24624624624625,3.85110700232557,0.925925925925926,0.377551020408163,0,0.79
1,2,2,5,2,100,-5,-5,5,5,394.929684126093,509.398346500488,1,1,1,1,TRUE,0,0,0.532217716487819,-0.525595998894329,3,0,0.0299999999999994,0.869958391615521,434.659305099157,5.84335062534514,7.79616182702415,1.33419374035315,0.870489034267373,1,1,1,0,0.0200000000000005,0.173250298607046,0.306345714417877,0.379749128954534,0.530695752237783,0.177022635004523,0.315492759055087,0.396243139934789,0.53737334084356,-4.34596342898298,-3.64632264446913,-3.26046395640271,-2.46698498276391,-4.23394392800441,-3.52156134511634,-3.10612758065121,-2.38005978995442,0,0,9.74294030382358,1,9.74294030382358,NA,NA,NA,1.33419374035315,NA,NA,NA,NA,NA,0,0.00999999999999979,0.866666713884823,0.906752034983274,0.681841580216757,0.142250325729028,-0.250767051042,0,0.0199999999999996,1,1,0.333333333333333,0.666666666666667,0.522415853170919,0.522402098138029,0.989035812862742,0.631232056956372,0,0,0.675828077487213,1.30630630630631,5.44315981106869,0.925925925925926,0.316326530612245,0,0.86
1,2,2,6,2,100,-5,-5,5,5,394.591552622072,525.221487729863,1,1,1,1,TRUE,0,0,0.642788890207276,-0.181828511925989,1,0,0.0500000000000007,0.879438076711026,434.707031677301,5.72592443183803,7.76464870813738,1.35605155125055,0.880071661061191,1,1,1,0,0,0.165440571992966,0.244088800466757,0.359081597776458,0.536012634359569,0.168638435876105,0.244430450750791,0.362774047619452,0.535690144094223,-4.3968207095362,-3.98246776100179,-3.37663587451026,-2.4444865035948,-4.29691624474851,-3.90518302782927,-3.2935207309527,-2.39979889440865,0,0,9.64758934448907,1,9.64758934448907,NA,NA,NA,1.35605155125055,NA,NA,NA,NA,NA,0,0,0.929041829489077,0.903728220557317,0.656251008550215,0.15754481335775,-0.267707065710862,0,0.00999999999999979,1,1,0.333333333333333,0.666666666666667,0.506089031945383,0.506043046456983,0.989811741506351,0.650340182037262,0,0.0200000000000005,0.752251361288571,1.32632632632633,4.03278998219371,0.725725725725725,0.377551020408163,0,0.84
1,2,2,7,2,100,-5,-5,5,5,394.490861509727,508.193210870049,1,1,1,1,TRUE,0,0,0.500545817313992,-0.670900257778996,1,0,0,0.86730554503288,434.706371731558,5.79186040866018,7.60782082636588,1.31353663409954,0.865981396479232,1,1,1,0,0,0.184450430682818,0.2730884063455,0.381757345312187,0.529721014440397,0.187617794666376,0.284060283447578,0.359220637276286,0.53064936561646,-4.29358320333328,-3.82693526702036,-3.25483131573992,-2.47585435545001,-4.2047053681598,-3.70554099991705,-3.316528117629,-2.42925204292384,0,0,9.56162040239475,1,9.56162040239475,NA,NA,NA,1.31353663409954,NA,NA,NA,NA,NA,0,0.0199999999999996,0.94393472595172,0.901849945631117,0.646717583794205,0.149242176411628,-0.297931683245726,0,0,1,1,0.333333333333333,0.666666666666667,0.515656153567171,0.515649535947595,0.988883946342393,0.634841105267755,0,0,0.657724024284469,1.32632632632633,5.56859644428641,0.905905905905906,0.306122448979592,0,0.15
1,2,2,8,2,100,-5,-5,5,5,394.852491480466,512.43258110531,1,1,1,1,TRUE,0,0,0.593078145924043,-0.362228564230186,1,0,0,0.861760073064324,434.729738764183,5.93648215528814,7.75185292014734,1.30579907719289,0.861500134698761,1,1,1,0,0.00999999999999979,0.259141941148245,0.263743728746931,0.334315338936006,0.514690880498446,0.264826378572683,0.257521127451833,0.356161962629535,0.509388139438872,-3.90038100433267,-3.87615406271891,-3.50461707997587,-2.55499747666515,-3.78737584509265,-3.82501012743228,-3.3168445654437,-2.52747304289519,0,0,9.76386419793165,1,9.76386419793165,NA,NA,NA,1.30579907719289,NA,NA,NA,NA,NA,0,0.0200000000000005,1.07571984021591,0.915936045043249,0.756749939347757,0.144310016538458,-0.305523842033789,0,0,1,1,0.333333333333333,0.666666666666667,0.540841249861543,0.540840554399868,0.98838874086567,0.618590662254406,0,0,0.75416964321369,1.28628628628629,4.63090280179974,0.685685685685685,0.438775510204082,0,0.14
1,2,2,9,2,100,-5,-5,5,5,394.551003417515,513.222726128612,1,1,1,1,TRUE,0,0,0.468604573541421,-0.617481670930086,1,0,0,0.866396949423184,434.654022702634,5.53138604484665,7.99225943178506,1.44489272073698,0.867811781079346,1,1,1,0,0,0.201868719952392,0.245221317648137,0.337618087946891,0.523384734531369,0.206454046330305,0.243078365131887,0.336369193047468,0.507789869517238,-4.19410043033827,-3.96628684478231,-3.48075101407442,-2.50456577756047,-4.07738954905995,-3.88920685588076,-3.40986089613251,-2.52906896278777,0,0,9.71969353437039,1,9.71969353437039,NA,NA,NA,1.44489272073698,NA,NA,NA,NA,NA,0,0,1.04327378812542,0.898517039510111,0.691940159396906,0.167236409035197,-0.260269240214563,0,0,1,1,0.333333333333333,0.666666666666667,0.543101727850768,0.543101664608501,0.988227999603331,0.619162666930331,0,0.00999999999999979,0.671557551926138,1.28628628628629,1.92879150802078,0.885885885885886,0.357142857142857,0,0.13
1,2,2,10,2,100,-5,-5,5,5,394.575816602569,520.829468831684,1,1,1,1,TRUE,0,0,0.618352685733036,-0.254686841772276,2,0,0,0.868130496808492,434.680746731091,5.7554549276649,7.7974287125104,1.35478929302883,0.86664875996632,1,1,1,0,0,0.179875319523354,0.266641331259301,0.336983631327601,0.519625904401496,0.183878097672865,0.250879728500046,0.342395472682111,0.50369371077575,-4.31262436812238,-3.85636542915256,-3.48647055267107,-2.52604644124211,-4.19815394997259,-3.85349568224362,-3.38273612803108,-2.55301346840688,0,0.00999999999999979,9.69149915911175,1,9.69149915911175,NA,NA,NA,1.35478929302883,NA,NA,NA,NA,NA,0,0,0.97635284254188,0.907474216341795,0.69110629581914,0.140783630728849,-0.228882698727273,0,0.0199999999999996,1,1,0.333333333333333,0.666666666666667,0.504878298172538,0.50478199990448,0.989550440828549,0.641706320893121,0,0,0.671894606636542,1.30630630630631,2.85476790228159,0.625625625625625,0.36734693877551,0,0.12
1,2,3,1,2,100,-5,-5,5,5,-246.944378602254,-150.332654284744,1,1,1,1,TRUE,0,0,0.670293615475521,-0.604389823185388,1,0,0,0.827104547368505,-215.952042025191,0.337611122365298,7.74809953570487,22.9497757106514,0.831480384468426,1,1,1,0,0.0199999999999996,0.167798638653073,0.227055332191061,0.317696552898667,0.502355737354639,0.171264491573472,0.199539524901599,0.33792453974667,0.498722649666393,-4.38288906000763,-4.07080652096982,-3.59343357605885,-2.62090366085649,-4.27630927125643,-4.13040893763162,-3.41633657562012,-2.58661172220365,0,0,7.75545148170851,1,7.75545148170851,NA,NA,NA,22.9497757106514,NA,NA,NA,NA,NA,0,0,1.01205243456319,0.915313942875273,0.718340623514188,0.142548619114393,-0.302379278931791,0,0,1,1,0.333333333333333,0.666666666666667,0.566836989104971,0.566834659106477,0.984775803403932,0.652286500236805,0,0,0.774248301353705,1.26626626626627,3.51192753045073,0.825825825825826,0.346938775510204,0,0.12
1,2,3,2,2,100,-5,-5,5,5,-246.95764841715,-163.123327427697,1,1,1,1,TRUE,0,0,0.549690708766657,-0.953212843702492,2,0,0,0.823482044113387,-215.981520791956,0.495290176225159,7.45462913971174,15.0510337122513,0.826755621709798,1,1,1,0,0.0199999999999996,0.147252188383544,0.228598669898231,0.3320349735452,0.541017532786228,0.149607582294405,0.23004309370205,0.326703142423693,0.519766979568264,-4.49392492481868,-4.06523431330928,-3.52013179090106,-2.41880743798902,-4.41095606104919,-3.99373984512337,-3.49236751525195,-2.49095206881616,0,0,7.47106471457078,1,7.47106471457078,NA,NA,NA,15.0510337122513,NA,NA,NA,NA,NA,0,0,1.03193376533903,0.925134494955236,0.733888743467026,0.12793703502897,-0.309776899357001,0,0,1,1,0.333333333333333,0.666666666666667,0.534533519257462,0.534532706800915,0.982923023503185,0.637094356897447,0,0,0.672373914360886,1.22622622622623,4.84937406733523,0.865865865865866,0.295918367346939,0,0.140000000000001
1,2,3,3,2,100,-5,-5,5,5,-247.095631400258,-150.648865587203,1,1,1,1,TRUE,0,0,0.688596799410521,-0.570229424842841,2,0,0.0200000000000005,0.815176642117035,-215.964320124821,0.459524987826291,7.78774430016135,16.9473793732089,0.821615307779329,1,1,1,0,0,0.0711932308159405,0.18655167263251,0.279520109996741,0.478310209286979,0.0725751870426821,0.195998316295983,0.281461279090855,0.470753395635414,-4.88577955744235,-4.27896236412999,-3.78992276425654,-2.74423206134812,-4.78561487478795,-4.14873784174413,-3.70773947693824,-2.73097116541645,0,0,7.80128992533493,1,7.80128992533493,NA,NA,NA,16.9473793732089,NA,NA,NA,NA,NA,0,0,1.0290767498193,0.925844107240177,0.797229242531589,0.13616314100752,-0.250540137771177,0,0,1,1,0.333333333333333,0.666666666666667,0.565296825764053,0.565287663025111,0.984384661717734,0.641757061609978,0,0.0199999999999996,0.740291128938486,1.26626626626627,3.94194849225964,0.805805805805806,0.459183673469388,0,0.12
1,2,3,4,2,100,-5,-5,5,5,-247.094760928553,-159.517328663731,1,1,1,1,TRUE,0,0,0.634094973904247,-0.790626119927356,2,0,0,0.818400673661425,-215.999435000075,0.196143258571624,7.65810537753092,39.0434289370923,0.817247190456552,1,1,1,0,0,0.179574731750205,0.278372218598608,0.347198769187497,0.500585105450886,0.183018835407485,0.256684991063765,0.358705044193983,0.48841936367271,-4.31679704527981,-3.79695847397632,-3.43481671443162,-2.62775029559663,-4.21778158071476,-3.83746956384703,-3.31077651435574,-2.64110787184156,0,0,7.66061682576874,1,7.66061682576874,NA,NA,NA,39.0434289370923,NA,NA,NA,NA,NA,0,0,0.874046313687155,0.92236218163451,0.656761179355551,0.125925587711091,-0.259271435045194,0,0.00999999999999979,1,1,0.333333333333333,0.666666666666667,0.50069998592254,0.5001166012207,0.984003233882376,0.635932535907075,0,0,0.719540755367844,1.20620620620621,5.83130511352622,0.845845845845846,0.357142857142857,0,0.13
